ccn,hospital_name,address,teléfono,municipality,province,autonomous_community,postal_code,beds,cod_clase_de_centro,center_type,cod_dep_funcional,management_type,forma_parte_complejo,codidcom,nombre_del_complejo,alta,email
123000215,clínica cristo rey,paseo la estación 40,953250440,jaén,jaén,andalucía,23008,39,C11,hospitales generales,20,privados,N,0,Independent,N,illanav@clinicacristorey.es
123003127,hospital metropolitano de jaén,carretera córdoba-valencia s/n,654337950,jaén,jaén,andalucía,23005,30,C11,hospitales generales,20,privados,N,0,Independent,S,gcobopic@gmail.com
123003108,hospital puerta de andalucía,carretera carretera bailen-motril s/n,953008000,jaén,jaén,andalucía,23009,79,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,230119,Hospital Universitario de Jaén,N,mcarmen.merino.sspa@juntadeandalucia.es
123000211,hospital doctor  sagaz,carretera del neveral s/n,953008001,jaén,jaén,andalucía,23004,54,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,230119,Hospital Universitario de Jaén,N,
123000212,hospital materno-infantil del h.u. de jaén,avenida del ejercito español 10,953008000,jaén,jaén,andalucía,23007,122,C12,hospitales especializados,2,servicios e institutos de salud de las comunidades autónomas,S,230119,Hospital Universitario de Jaén,N,
123000210,hospital neurotraumatológico del h.u. de jaén,carretera bailen motril s/n,953008000,jaén,jaén,andalucía,23007,186,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,230119,Hospital Universitario de Jaén,N,
123000208,hospital universitario de jaén,avenida ejercito español 10,953008010,jaén,jaén,andalucía,23007,805,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,230119,Hospital Universitario de Jaén,N,
123000213,hospital  san agustín,avenida san cristóbal s/n,953024200,linares,jaén,andalucía,23700,234,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
123000703,hospital de alta resolución sierra de segura,"carretera puente genave - la puerta de segura, km. 0,300 s/n",953499012,puente de génave,jaén,andalucía,23350,24,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,230228,Hospital San Juan de La Cruz,N,hsierra.segura.aqsnja.sspa@juntadeandalu
123000214,hospital san juan de la cruz,carretera de linares s/n,953028200,úbeda,jaén,andalucía,23400,225,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,230228,Hospital San Juan de La Cruz,N,
724001718,regla hm hospitales,calle cardenal landázuri 2,987236900,león,león,castilla y león,24003,130,C11,hospitales generales,22,organizaciones no gubernamentales,N,0,Independent,N,jsaz@hmhospitales.com
724001714,hospital hm san francisco,calle marqueses de san isidro 11,987202111,león,león,castilla y león,24004,75,C11,hospitales generales,20,privados,N,0,Independent,N,jsaz@hmhospitales.com
724001719,hospital monte san isidro (complejo asistencial universitario de león),carretera de asturias s/n s/n,987227250,león,león,castilla y león,24008,130,C13,hospitales de media y larga estancia,2,servicios e institutos de salud de las comunidades autónomas,S,240191,Complejo Asistencial Universitario de León,N,gerente.hleo@saludcastillayleon.es
724001712,hospital de león (complejo asistencial universitario de león),calle altos de nava s/n s/n,987237400,león,león,castilla y león,24080,789,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,240191,Complejo Asistencial Universitario de León,N,gerente.hleo@saludcastillayleon.es
724001722,hospital santa isabel (complejo asistencial universitario de león),"avenida de madrid, 118",987203000,león,león,castilla y león,24080,117,C14,hospitales de salud mental y tratamiento de toxicomanías,2,servicios e institutos de salud de las comunidades autónomas,S,240191,Complejo Asistencial Universitario de León,N,gerente.hleo@saludcastillayleon.es
724001716,hospital de la reina,calle hospital 28,987409109,ponferrada,león,castilla y león,24401,72,C11,hospitales generales,22,organizaciones no gubernamentales,N,0,Independent,N,info@hospitaldelareina.com
724001715,clínica ponferrada recoletas,camino de santiago 101,987423732,ponferrada,león,castilla y león,24404,46,C11,hospitales generales,20,privados,N,0,Independent,N,admision.hrponf@gruporecoletas.com
724001713,hospital el bierzo,calle médicos sin fronteras 7,987455200,ponferrada,león,castilla y león,24404,413,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,gerente.hbrz@saludcastillayleon.es
724001717,hospital san juan de dios león,avenida san ignacio de loyola 73,987232500,san andrés del rabanedo,león,castilla y león,24010,297,C11,hospitales generales,22,organizaciones no gubernamentales,N,0,Independent,N,hospitalleon@sjd.es
724001721,hospital valle de laciana,avenida de asturias s/n s/n,987481057,villablino,león,castilla y león,24100,15,C13,hospitales de media y larga estancia,4,otros centros o establecimientos públicos de dependencia autonómica,N,0,Independent,N,araceli.frances@ute-orthem.provire.es
925000587,sant joan de deu terres de lleida,carretera n-240 .,973740010,almacelles,lleida,cataluña,25100,14,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,almacelles@sjd-lleida.org
925000583,residencia terraferma,calle partida del graó s/n,973737455,alpicat,lleida,cataluña,25110,137,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,
925000582,hestia balaguer.,calle gregori gallego 22-28,973450304,balaguer,lleida,cataluña,25600,120,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,hospitaljaumeurgell@jaumeurgell.org
925000571,clinica psiquiátrica bellavista,avenida rovira roure 116,973231698,lleida,lleida,cataluña,25198,75,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,clinicabellavista@clinicabellavista.com
925000574,vithas hospital montserrat,calle bisbe torres 13,973266300,lleida,lleida,cataluña,25002,47,C11,hospitales generales,20,privados,N,0,Independent,N,egean@vithas.es
925000575,"clinica perpetuo socorro de lérida, grupo hla, slu",calle bisbe messeguer 3,973266100,lleida,lleida,cataluña,25003,58,C11,hospitales generales,20,privados,N,0,Independent,N,ipaules@asisa.es
925000909,hospital sant joan de deu lleida,avenida canadenca s/n,973740010,lleida,lleida,cataluña,25001,130,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,almacelles@sjd-lleida.org
925000586,hospital jaume nadal meroles,calle acadèmia 41,973289333,lleida,lleida,cataluña,25002,126,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,direccion.jnadal@sarquavitae.es
925000577,clinica mi nova aliança,avenida enric prat de la riba 79-81,973232943,lleida,lleida,cataluña,25004,123,C11,hospitales generales,20,privados,N,0,Independent,N,gerencia@clinicalleida.com
925001345,avantmedic,calle alfred pereña 10,973728292,lleida,lleida,cataluña,25008,19,C190,otros centros con internamiento,20,privados,N,0,Independent,N,
925000576,hospital santa maria,avenida alcalde rovira roure 44,973727222,lleida,lleida,cataluña,25198,251,C11,hospitales generales,8,otras entidades u o rganismos públicos,N,0,Independent,N,gerencia@gss.cat
925000572,hospital universitari arnau de vilanova de lleida.,avenida alcalde rovira roure 80,973248100,lleida,lleida,cataluña,25198,463,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,arnau@arnau.scs.es
925000584,"castell d'oliana residencial,s.l",carretera de lleida a puigcerdà .,973463030,oliana,lleida,cataluña,25790,20,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,ccoello@caseresidencial.es
925000578,fundacio sant hospital.,paseo joan brudieu 8,973350050,"seu d'urgell, la",lleida,cataluña,25700,88,C11,hospitales generales,20,privados,N,0,Independent,N,hospital@fsh.cat
925000581,"centre sanitari del solsones, fpc","plaza antoni guitart, 1",973481172,solsona,lleida,cataluña,25280,32,C13,hospitales de media y larga estancia,8,otras entidades u o rganismos públicos,N,0,Independent,N,info@cssolsones.com
925000579,hospital comarcal del pallars,avenida pau casals 5,973652255,tremp,lleida,cataluña,25620,63,C11,hospitales generales,8,otras entidades u o rganismos públicos,N,0,Independent,N,hcp@hospitalpallars.com
925000580,espitau val d'aran,"calle espitau, 8",973640004,vielha e mijaran,lleida,cataluña,25530,40,C11,hospitales generales,20,privados,N,0,Independent,N,xavig@aransalut.com
1726000699,centro asistencial albelda de iregua,carretera de soria km. 8,941279220,albelda de iregua,la rioja,la rioja,26120,140,C14,hospitales de salud mental y tratamiento de toxicomanías,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
1726000825,centro sociosanitario de convalecencia nuestra señora virgen del carmen,calle severo ochoa s/n,941010000,calahorra,la rioja,la rioja,26500,75,C13,hospitales de media y larga estancia,4,otros centros o establecimientos públicos de dependencia autonómica,N,0,Independent,N,rdc@viamedvirgendelcarmen.com
1726000542,fundación hospital calahorra,carretera carretera de logroño s/n,941151000,calahorra,la rioja,la rioja,26500,80,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,gerencia.fhc@riojasalud.es
1726000383,centro sociosanitario de convalecencia los jazmines,calle severo ochoa 5,941303650,haro,la rioja,la rioja,26200,26,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,
1726000080,clínica los manzanos,calle hnos. maristas s/n,941499490,lardero,la rioja,la rioja,26140,52,C190,otros centros con internamiento,20,privados,N,0,Independent,N,jmem@viamedsalud.com
1726000846,policlínico riojano nuestra señora de valvanera,calle ramón y cajal s/n,941211900,logroño,la rioja,la rioja,26006,87,C13,hospitales de media y larga estancia,20,privados,N,0,Independent,N,
1726000576,hospital universitario san pedro,calle piqueras 98,941298000,logroño,la rioja,la rioja,26006,522,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,260012,Complejo Hospitalario San Pedro Hospital de La Rioja,N,
1726000067,hospital de la rioja,avenida avenida de viana 1,941298401,logroño,la rioja,la rioja,26071,68,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,S,260012,Complejo Hospitalario San Pedro Hospital de La Rioja,N,gerencia_srs@riojasalud.es
1227000094,hospital publico da mariña,calle medico vior s/n,982589901,burela,lugo,galicia,27880,156,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
1227000097,hospital quirón salud lugo,calle montevideo 23,982284040,lugo,lugo,galicia,27001,69,C11,hospitales generales,20,privados,N,0,Independent,N,administracion@nsog.es
1227000096,hospital ribera polusa,calle doutor iglesias otero s/n,982222854,lugo,lugo,galicia,27004,97,C11,hospitales generales,20,privados,N,0,Independent,N,polusa@polusa.es
1227000093,complexo hospitalario universitario de lugo,calle ulises romero 1,982296000,lugo,lugo,galicia,27003,817,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
1227000095,hospital publico de monforte,calle corredoira s/n,982417900,monforte de lemos,lugo,galicia,27400,140,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
1328020932,hospital hm valles,calle santiago 14,918883262,alcalá de henares,madrid,madrid,28801,20,C190,otros centros con internamiento,20,privados,N,0,Independent,N,
1328000034,hospital universitario príncipe de asturias,carretera de meco s/n,918878100,alcalá de henares,madrid,madrid,28805,507,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
1328000070,hospital quironsalud sur,calle de estambul 30,917810682,alcorcón,madrid,madrid,28922,81,C11,hospitales generales,20,privados,N,0,Independent,N,
1328000066,hospital universitario fundación alcorcón,calle budapest 1,916219400,alcorcón,madrid,madrid,28922,401,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,fhalcorcon@fhalcorcon.es
1328000084,hospital del tajo s.a.,avenida amazonas central s/n,918014100,aranjuez,madrid,madrid,28300,102,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
1328000085,hospital universitario del sureste - empresa publica hospital del sureste,ronda del sur 10,918394000,arganda del rey,madrid,madrid,28500,132,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
1328000067,hospital universitario hm monteprincipe,avenida de monteprincipe 25,917089900,boadilla del monte,madrid,madrid,28660,170,C11,hospitales generales,20,privados,N,0,Independent,N,
1328000073,hospital los madroños,"carretera de m-501 (de alcorcón a plasencia) km.17,900",918163526,brunete,madrid,madrid,28690,53,C11,hospitales generales,20,privados,N,0,Independent,N,hospital_losmadronos@yahoo.es
1328000022,hospital de la fuenfria,carretera de dehesas s/n,918520300,cercedilla,madrid,madrid,28470,192,C13,hospitales de media y larga estancia,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
1328000037,complejo asistencial benito menni,calle de los jardines 1,918930150,ciempozuelos,madrid,madrid,28350,344,C14,hospitales de salud mental y tratamiento de toxicomanías,20,privados,N,0,Independent,N,sgdo-corazon.admon@mad.servicom.es
1328000004,centro san juan de dios ciempozuelos,avenida de san juan de dios 1,918930001,ciempozuelos,madrid,madrid,28350,434,C190,otros centros con internamiento,20,privados,N,0,Independent,N,jmlopez@betica.sanjuandedios-oh.es
1328016665,hospital general de villalba,"carretera de alpedrete m-608, km. 41",000000000,collado villalba,madrid,madrid,28400,217,C11,hospitales generales,2,servicios e institutos de salud de las comunidades autónomas,N,0,Independent,N,
