ccn,hospital_name,address,phone,municipality,province,autonomous_community,postcode,beds,cod_clase_de_centro,center_type,cod_dep_funcional,management_type,forma_parte_complejo,codidcom,nombre_del_complejo,alta,email
121000151,Clínica Los Naranjos,Paseo De Los Naranjos 1,959243900,Huelva,Huelva,Andalucía,21004,34,C11,Hospitales Generales,20,Privados,N,0,Independent,N,luisa.silvan@grupohla.com
121000146,Hospital Infanta Elena,Calle Dr. Pedro Naranjo Rodríguez S/N,959015132,Huelva,Huelva,Andalucía,21007,304,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,direccion.hie.sspa@juntadeandalucia.es
121000147,Hospital Universitario Juan Ramón Jiménez,Ronda Exterior Norte S/N,959016000,Huelva,Huelva,Andalucía,21005,587,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,210101,Hospital Universitario Juan Ramón Jiménez,N,dirmed.hjrj.sspa@juntadeandalucia.es
121000149,Hospital Vázquez  Díaz,Carretera Sevilla-Huelva S/N,959014603,Huelva,Huelva,Andalucía,21005,91,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,210101,Hospital Universitario Juan Ramón Jiménez,N,Not Available
121001889,Hospital Virgen de La Bella,"Avenida Las Rosas, S/N S/N",959180550,Lepe,Huelva,Andalucía,21440,61,C11,Hospitales Generales,20,Privados,N,0,Independent,N,mmorales@jmpascual.com
121000150,Hospital de Riotinto,Avenida La Esquila 5,959025295,Minas de Riotinto,Huelva,Andalucía,21660,118,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,secdireccion.dsa.sspa@juntadeandalucia.e
222000003,Hospital de Barbastro,Carretera Nacional 240 S/N,974249000,Barbastro,Huesca,Aragón,22300,170,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,sectorbarbastro@salud.aragon.es
222000030,Centro Sanitario Bajo Cinca-Baix Cinca,Calle Hermana Andresa 2,974474545,Fraga,Huesca,Aragón,22520,20,C190,Otros Centros con Internamiento,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
222000006,Hospital Viamed Santiago,Calle Sariñena 12,974220600,Huesca,Huesca,Aragón,22004,28,C11,Hospitales Generales,20,Privados,N,0,Independent,N,bnasarre@viamedsantiago.com
222000004,Centro de Rehabilitación Psicosocial Santo Cristo de Los Milagros,"Carretera Arguis KM 2,5",974220772,Huesca,Huesca,Aragón,22006,110,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
222000002,Hospital Universitario San Jorge,Avenida Martínez de Velasco 36,974247000,Huesca,Huesca,Aragón,22004,297,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,sectorhuesca@salud.aragon.es
222000001,Hospital Sagrado Corazón de Jesús,Paseo Lucas Mallada 22,974292000,Huesca,Huesca,Aragón,22006,70,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,hscjhuesca@salud.aragon.es
222000005,Hospital de Jaca Salud,Carretera Rapitan S/N,974355331,Jaca,Huesca,Aragón,22700,50,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
123002675,Hospital de Alta Resolución de Alcalá La Real,Avenida De Iberoamérica S/N,953599008,Alcalá la Real,Jaén,Andalucía,23680,28,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230119,Hospital Universitario de Jaén,N,gerencia@ephag.es
123000736,Hospital de Alta Resolución de Alcaudete,Camino Viejo de La Fuensanta 2,953368211,Alcaudete,Jaén,Andalucía,23660,16,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230119,Hospital Universitario de Jaén,N,gerencia@ephag.es
123000216,Hospital Alto Guadalquivir,Avenida Blas Infante S/N,953021575,Andújar,Jaén,Andalucía,23740,67,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerencia@ephag.es
123003109,Centro Hospitalario de Alta Resolución de Cazorla,Carretera A-319 Cazorla-Peal del Becerro S/N,953028611,Cazorla,Jaén,Andalucía,23470,26,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230228,Hospital San Juan de La Cruz,N,cesareoj.granados.sspa@juntadeandalucia.es
123000215,Clínica Cristo Rey,Paseo La Estación 40,953250440,Jaén,Jaén,Andalucía,23008,39,C11,Hospitales Generales,20,Privados,N,0,Independent,N,illanav@clinicacristorey.es
123003127,Hospital Metropolitano de Jaén,Carretera Córdoba-Valencia S/N,654337950,Jaén,Jaén,Andalucía,23005,30,C11,Hospitales Generales,20,Privados,N,0,Independent,S,gcobopic@gmail.com
123003108,Hospital Puerta de Andalucía,Carretera Carretera Bailen-Motril S/N,953008000,Jaén,Jaén,Andalucía,23009,79,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230119,Hospital Universitario de Jaén,N,mcarmen.merino.sspa@juntadeandalucia.es
123000211,Hospital Doctor  Sagaz,Carretera Del Neveral S/N,953008001,Jaén,Jaén,Andalucía,23004,54,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230119,Hospital Universitario de Jaén,N,Not Available
123000212,Hospital Materno-Infantil del H.U. de Jaén,Avenida Del Ejercito Español 10,953008000,Jaén,Jaén,Andalucía,23007,122,C12,Hospitales especializados,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230119,Hospital Universitario de Jaén,N,Not Available
123000210,Hospital Neurotraumatológico del H.U. de Jaén,Carretera Bailen Motril S/N,953008000,Jaén,Jaén,Andalucía,23007,186,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230119,Hospital Universitario de Jaén,N,Not Available
123000208,Hospital Universitario de Jaén,Avenida Ejercito Español 10,953008010,Jaén,Jaén,Andalucía,23007,805,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230119,Hospital Universitario de Jaén,N,Not Available
123000213,Hospital  San Agustín,Avenida San Cristóbal S/N,953024200,Linares,Jaén,Andalucía,23700,234,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
123000703,Hospital de Alta Resolución Sierra de Segura,"Carretera Puente Genave - La Puerta de Segura, Km. 0,300 S/N",953499012,Puente de Génave,Jaén,Andalucía,23350,24,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230228,Hospital San Juan de La Cruz,N,hsierra.segura.aqsnja.sspa@juntadeandalu
123000214,Hospital San Juan de La Cruz,Carretera De Linares S/N,953028200,Úbeda,Jaén,Andalucía,23400,225,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,230228,Hospital San Juan de La Cruz,N,Not Available
724001718,Regla Hm Hospitales,Calle Cardenal Landázuri 2,987236900,León,León,Castilla y León,24003,130,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,0,Independent,N,jsaz@hmhospitales.com
724001714,Hospital Hm San Francisco,Calle Marqueses de San Isidro 11,987202111,León,León,Castilla y León,24004,75,C11,Hospitales Generales,20,Privados,N,0,Independent,N,jsaz@hmhospitales.com
724001719,Hospital Monte San Isidro (Complejo Asistencial Universitario de León),Carretera De Asturias S/N S/N,987227250,León,León,Castilla y León,24008,130,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,240191,Complejo Asistencial Universitario de León,N,gerente.hleo@saludcastillayleon.es
724001712,Hospital de León (Complejo Asistencial Universitario de León),Calle Altos de Nava S/N S/N,987237400,León,León,Castilla y León,24080,789,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,240191,Complejo Asistencial Universitario de León,N,gerente.hleo@saludcastillayleon.es
724001722,Hospital Santa Isabel (Complejo Asistencial Universitario de León),"Avenida De Madrid, 118",987203000,León,León,Castilla y León,24080,117,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,240191,Complejo Asistencial Universitario de León,N,gerente.hleo@saludcastillayleon.es
724001716,Hospital de La Reina,Calle Hospital 28,987409109,Ponferrada,León,Castilla y León,24401,72,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,0,Independent,N,info@hospitaldelareina.com
724001715,Clínica Ponferrada Recoletas,Camino De Santiago 101,987423732,Ponferrada,León,Castilla y León,24404,46,C11,Hospitales Generales,20,Privados,N,0,Independent,N,admision.hrponf@gruporecoletas.com
724001713,Hospital El Bierzo,Calle Médicos Sin Fronteras 7,987455200,Ponferrada,León,Castilla y León,24404,413,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerente.hbrz@saludcastillayleon.es
724001717,Hospital San Juan de Dios León,Avenida San Ignacio de Loyola 73,987232500,San Andrés del Rabanedo,León,Castilla y León,24010,297,C11,Hospitales Generales,22,Organizaciones No Gubernamentales,N,0,Independent,N,hospitalleon@sjd.es
724001721,Hospital Valle de Laciana,Avenida De Asturias S/N S/N,987481057,Villablino,León,Castilla y León,24100,15,C13,Hospitales de media y larga estancia,4,Otros Centros o Establecimientos Públicos de Dependencia Autonómica,N,0,Independent,N,araceli.frances@ute-orthem.provire.es
925000587,Sant Joan de Deu Terres de Lleida,Carretera N-240 .,973740010,Almacelles,Lleida,Cataluña,25100,14,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,almacelles@sjd-lleida.org
925000583,Residencia Terraferma,Calle Partida del Graó S/N,973737455,Alpicat,Lleida,Cataluña,25110,137,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,Not Available
925000582,Hestia Balaguer.,Calle Gregori Gallego 22-28,973450304,Balaguer,Lleida,Cataluña,25600,120,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,hospitaljaumeurgell@jaumeurgell.org
925000571,Clinica Psiquiátrica Bellavista,Avenida Rovira Roure 116,973231698,Lleida,Lleida,Cataluña,25198,75,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,clinicabellavista@clinicabellavista.com
925000574,Vithas Hospital Montserrat,Calle Bisbe Torres 13,973266300,Lleida,Lleida,Cataluña,25002,47,C11,Hospitales Generales,20,Privados,N,0,Independent,N,egean@vithas.es
925000575,"Clinica Perpetuo Socorro de Lérida, Grupo Hla, Slu",Calle Bisbe Messeguer 3,973266100,Lleida,Lleida,Cataluña,25003,58,C11,Hospitales Generales,20,Privados,N,0,Independent,N,ipaules@asisa.es
925000909,Hospital Sant Joan de Deu Lleida,Avenida Canadenca S/N,973740010,Lleida,Lleida,Cataluña,25001,130,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,almacelles@sjd-lleida.org
925000586,Hospital Jaume Nadal Meroles,Calle Acadèmia 41,973289333,Lleida,Lleida,Cataluña,25002,126,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,direccion.jnadal@sarquavitae.es
925000577,Clinica Mi Nova Aliança,Avenida Enric Prat de La Riba 79-81,973232943,Lleida,Lleida,Cataluña,25004,123,C11,Hospitales Generales,20,Privados,N,0,Independent,N,gerencia@clinicalleida.com
925001345,Avantmedic,Calle Alfred Pereña 10,973728292,Lleida,Lleida,Cataluña,25008,19,C190,Otros Centros con Internamiento,20,Privados,N,0,Independent,N,Not Available
925000576,Hospital Santa Maria,Avenida Alcalde Rovira Roure 44,973727222,Lleida,Lleida,Cataluña,25198,251,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,gerencia@gss.cat
925000572,Hospital Universitari Arnau de Vilanova de Lleida.,Avenida Alcalde Rovira Roure 80,973248100,Lleida,Lleida,Cataluña,25198,463,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,arnau@arnau.scs.es
925000584,"Castell D'Oliana Residencial,S.L",Carretera De Lleida A Puigcerdà .,973463030,Oliana,Lleida,Cataluña,25790,20,C14,Hospitales de salud mental y tratamiento de toxicomanías,20,Privados,N,0,Independent,N,ccoello@caseresidencial.es
925000578,Fundacio Sant Hospital.,Paseo Joan Brudieu 8,973350050,"Seu d'Urgell, La",Lleida,Cataluña,25700,88,C11,Hospitales Generales,20,Privados,N,0,Independent,N,hospital@fsh.cat
925000581,"Centre Sanitari del Solsones, Fpc","Plaza Antoni Guitart, 1",973481172,Solsona,Lleida,Cataluña,25280,32,C13,Hospitales de media y larga estancia,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,info@cssolsones.com
925000579,Hospital Comarcal del Pallars,Avenida Pau Casals 5,973652255,Tremp,Lleida,Cataluña,25620,63,C11,Hospitales Generales,8,Otras Entidades u o rganismos Públicos,N,0,Independent,N,hcp@hospitalpallars.com
925000580,Espitau Val D'Aran,"Calle Espitau, 8",973640004,Vielha e Mijaran,Lleida,Cataluña,25530,40,C11,Hospitales Generales,20,Privados,N,0,Independent,N,xavig@aransalut.com
1726000699,Centro Asistencial Albelda de Iregua,Carretera De Soria KM. 8,941279220,Albelda de Iregua,La Rioja,La Rioja,26120,140,C14,Hospitales de salud mental y tratamiento de toxicomanías,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
1726000825,Centro Sociosanitario de Convalecencia Nuestra Señora Virgen del Carmen,Calle Severo Ochoa S/N,941010000,Calahorra,La Rioja,La Rioja,26500,75,C13,Hospitales de media y larga estancia,4,Otros Centros o Establecimientos Públicos de Dependencia Autonómica,N,0,Independent,N,rdc@viamedvirgendelcarmen.com
1726000542,Fundación Hospital Calahorra,Carretera Carretera de Logroño S/N,941151000,Calahorra,La Rioja,La Rioja,26500,80,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,gerencia.fhc@riojasalud.es
1726000383,Centro Sociosanitario de Convalecencia Los Jazmines,Calle Severo Ochoa 5,941303650,Haro,La Rioja,La Rioja,26200,26,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,Not Available
1726000080,Clínica Los Manzanos,Calle Hnos. Maristas S/N,941499490,Lardero,La Rioja,La Rioja,26140,52,C190,Otros Centros con Internamiento,20,Privados,N,0,Independent,N,jmem@viamedsalud.com
1726000846,Policlínico Riojano Nuestra Señora de Valvanera,Calle Ramón y Cajal S/N,941211900,Logroño,La Rioja,La Rioja,26006,87,C13,Hospitales de media y larga estancia,20,Privados,N,0,Independent,N,Not Available
1726000576,Hospital Universitario San Pedro,Calle Piqueras 98,941298000,Logroño,La Rioja,La Rioja,26006,522,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,260012,Complejo Hospitalario San Pedro Hospital de La Rioja,N,Not Available
1726000067,Hospital de La Rioja,Avenida Avenida de Viana 1,941298401,Logroño,La Rioja,La Rioja,26071,68,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,S,260012,Complejo Hospitalario San Pedro Hospital de La Rioja,N,gerencia_srs@riojasalud.es
1227000094,Hospital Publico Da Mariña,Calle Medico Vior S/N,982589901,Burela,Lugo,Galicia,27880,156,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
1227000097,Hospital Quirón Salud Lugo,Calle Montevideo 23,982284040,Lugo,Lugo,Galicia,27001,69,C11,Hospitales Generales,20,Privados,N,0,Independent,N,administracion@nsog.es
1227000096,Hospital Ribera Polusa,Calle Doutor Iglesias Otero S/N,982222854,Lugo,Lugo,Galicia,27004,97,C11,Hospitales Generales,20,Privados,N,0,Independent,N,polusa@polusa.es
1227000093,Complexo Hospitalario Universitario de Lugo,Calle Ulises Romero 1,982296000,Lugo,Lugo,Galicia,27003,817,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
1227000095,Hospital Publico de Monforte,Calle Corredoira S/N,982417900,Monforte de Lemos,Lugo,Galicia,27400,140,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
1328020932,Hospital Hm Valles,Calle Santiago 14,918883262,Alcalá de Henares,Madrid,Madrid,28801,20,C190,Otros Centros con Internamiento,20,Privados,N,0,Independent,N,Not Available
1328000034,Hospital Universitario Príncipe de Asturias,Carretera De Meco S/N,918878100,Alcalá de Henares,Madrid,Madrid,28805,507,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
1328000070,Hospital Quironsalud Sur,Calle De Estambul 30,917810682,Alcorcón,Madrid,Madrid,28922,81,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
1328000066,Hospital Universitario Fundación Alcorcón,Calle Budapest 1,916219400,Alcorcón,Madrid,Madrid,28922,401,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,fhalcorcon@fhalcorcon.es
1328000084,Hospital del Tajo S.A.,Avenida Amazonas Central S/N,918014100,Aranjuez,Madrid,Madrid,28300,102,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
1328000085,Hospital Universitario del Sureste - Empresa Publica Hospital del Sureste,Ronda Del Sur 10,918394000,Arganda del Rey,Madrid,Madrid,28500,132,C11,Hospitales Generales,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
1328000067,Hospital Universitario Hm Monteprincipe,Avenida De Monteprincipe 25,917089900,Boadilla del Monte,Madrid,Madrid,28660,170,C11,Hospitales Generales,20,Privados,N,0,Independent,N,Not Available
1328000073,Hospital Los Madroños,"Carretera De M-501 (De Alcorcón A Plasencia) KM.17,900",918163526,Brunete,Madrid,Madrid,28690,53,C11,Hospitales Generales,20,Privados,N,0,Independent,N,hospital_losmadronos@yahoo.es
1328000022,Hospital de La Fuenfria,Carretera De Dehesas S/N,918520300,Cercedilla,Madrid,Madrid,28470,192,C13,Hospitales de media y larga estancia,2,Servicios e Institutos de Salud de Las Comunidades Autónomas,N,0,Independent,N,Not Available
